Date,Warehouse,Order_Demand,holiday_boolean
2013-12-07,Whse_C,0,0.0
2013-12-08,Whse_C,0,0.0
2013-12-09,Whse_C,555784,0.0
2013-12-10,Whse_C,133006,0.0
2013-12-11,Whse_C,472664,0.0
2013-12-12,Whse_C,198610,0.0
2013-12-13,Whse_C,531088,0.0
2013-12-14,Whse_C,0,0.0
2013-12-15,Whse_C,0,0.0
2013-12-16,Whse_C,233258,0.0
2013-12-17,Whse_C,70582,0.0
2013-12-18,Whse_C,1348895,0.0
2013-12-19,Whse_C,343935,0.0
2013-12-20,Whse_C,163887,0.0
2013-12-21,Whse_C,0,0.0
2013-12-22,Whse_C,0,0.0
2013-12-23,Whse_C,187624,0.0
2013-12-24,Whse_C,9674,1.0
2013-12-25,Whse_C,246408,1.0
2013-12-26,Whse_C,300993,0.0
2013-12-27,Whse_C,794446,0.0
2013-12-28,Whse_C,0,0.0
2013-12-29,Whse_C,9000,0.0
2013-12-30,Whse_C,355727,0.0
2013-12-31,Whse_C,66500,1.0
2014-01-01,Whse_C,0,1.0
2014-01-02,Whse_C,708370,0.0
2014-01-03,Whse_C,989476,0.0
2014-01-04,Whse_C,0,0.0
2014-01-05,Whse_C,500000,0.0
2014-01-06,Whse_C,280182,0.0
2014-01-07,Whse_C,249154,0.0
2014-01-08,Whse_C,1121557,0.0
2014-01-09,Whse_C,422955,0.0
2014-01-10,Whse_C,461920,0.0
2014-01-11,Whse_C,0,0.0
2014-01-12,Whse_C,0,0.0
2014-01-13,Whse_C,776869,0.0
2014-01-14,Whse_C,205110,0.0
2014-01-15,Whse_C,46774,0.0
2014-01-16,Whse_C,71236,0.0
2014-01-17,Whse_C,487631,0.0
2014-01-18,Whse_C,0,0.0
2014-01-19,Whse_C,0,0.0
2014-01-20,Whse_C,148577,1.0
2014-01-21,Whse_C,124123,0.0
2014-01-22,Whse_C,252124,0.0
2014-01-23,Whse_C,61500,0.0
2014-01-24,Whse_C,250503,0.0
2014-01-25,Whse_C,0,0.0
2014-01-26,Whse_C,0,0.0
2014-01-27,Whse_C,250301,0.0
2014-01-28,Whse_C,88024,0.0
2014-01-29,Whse_C,654696,0.0
2014-01-30,Whse_C,0,0.0
2014-01-31,Whse_C,0,0.0
2014-02-01,Whse_C,0,0.0
2014-02-02,Whse_C,0,0.0
2014-02-03,Whse_C,6,0.0
2014-02-04,Whse_C,0,0.0
2014-02-05,Whse_C,0,0.0
2014-02-06,Whse_C,179932,0.0
2014-02-07,Whse_C,596573,0.0
2014-02-08,Whse_C,187,0.0
2014-02-09,Whse_C,0,0.0
2014-02-10,Whse_C,1289955,0.0
2014-02-11,Whse_C,1087500,0.0
2014-02-12,Whse_C,1222532,0.0
2014-02-13,Whse_C,204702,0.0
2014-02-14,Whse_C,272119,1.0
2014-02-15,Whse_C,0,0.0
2014-02-16,Whse_C,0,0.0
2014-02-17,Whse_C,277211,1.0
2014-02-18,Whse_C,171384,0.0
2014-02-19,Whse_C,47932,0.0
2014-02-20,Whse_C,201236,0.0
2014-02-21,Whse_C,99207,0.0
2014-02-22,Whse_C,0,0.0
2014-02-23,Whse_C,20500,0.0
2014-02-24,Whse_C,1478420,0.0
2014-02-25,Whse_C,143241,0.0
2014-02-26,Whse_C,145638,0.0
2014-02-27,Whse_C,66166,0.0
2014-02-28,Whse_C,136365,0.0
2014-03-01,Whse_C,0,0.0
2014-03-02,Whse_C,0,0.0
2014-03-03,Whse_C,553023,0.0
2014-03-04,Whse_C,282686,0.0
2014-03-05,Whse_C,263966,0.0
2014-03-06,Whse_C,321407,0.0
2014-03-07,Whse_C,83357,0.0
2014-03-08,Whse_C,0,0.0
2014-03-09,Whse_C,0,0.0
2014-03-10,Whse_C,1160515,0.0
2014-03-11,Whse_C,852834,0.0
2014-03-12,Whse_C,337585,0.0
2014-03-13,Whse_C,156013,0.0
2014-03-14,Whse_C,331343,0.0
2014-03-15,Whse_C,1000,0.0
2014-03-16,Whse_C,0,0.0
2014-03-17,Whse_C,97424,0.0
2014-03-18,Whse_C,85658,0.0
2014-03-19,Whse_C,96377,0.0
2014-03-20,Whse_C,243732,0.0
2014-03-21,Whse_C,333501,0.0
2014-03-22,Whse_C,0,0.0
2014-03-23,Whse_C,9000,0.0
2014-03-24,Whse_C,988236,0.0
2014-03-25,Whse_C,941729,0.0
2014-03-26,Whse_C,291804,0.0
2014-03-27,Whse_C,99328,0.0
2014-03-28,Whse_C,330407,0.0
2014-03-29,Whse_C,0,0.0
2014-03-30,Whse_C,0,0.0
2014-03-31,Whse_C,376458,0.0
2014-04-01,Whse_C,488978,0.0
2014-04-02,Whse_C,614925,0.0
2014-04-03,Whse_C,424790,0.0
2014-04-04,Whse_C,257047,0.0
2014-04-05,Whse_C,0,0.0
2014-04-06,Whse_C,12300,0.0
2014-04-07,Whse_C,5000,0.0
2014-04-08,Whse_C,936960,0.0
2014-04-09,Whse_C,609013,0.0
2014-04-10,Whse_C,931913,0.0
2014-04-11,Whse_C,53342,0.0
2014-04-12,Whse_C,0,0.0
2014-04-13,Whse_C,0,0.0
2014-04-14,Whse_C,1334400,0.0
2014-04-15,Whse_C,105789,0.0
2014-04-16,Whse_C,493339,0.0
2014-04-17,Whse_C,928350,0.0
2014-04-18,Whse_C,230270,0.0
2014-04-19,Whse_C,0,0.0
2014-04-20,Whse_C,0,1.0
2014-04-21,Whse_C,430270,0.0
2014-04-22,Whse_C,337986,0.0
2014-04-23,Whse_C,1067506,0.0
2014-04-24,Whse_C,744304,0.0
2014-04-25,Whse_C,416938,0.0
2014-04-26,Whse_C,0,0.0
2014-04-27,Whse_C,0,0.0
2014-04-28,Whse_C,1991001,0.0
2014-04-29,Whse_C,68957,0.0
2014-04-30,Whse_C,191470,0.0
2014-05-01,Whse_C,0,0.0
2014-05-02,Whse_C,0,0.0
2014-05-03,Whse_C,0,0.0
2014-05-04,Whse_C,600000,0.0
2014-05-05,Whse_C,502210,0.0
2014-05-06,Whse_C,1090808,0.0
2014-05-07,Whse_C,203867,0.0
2014-05-08,Whse_C,128820,0.0
2014-05-09,Whse_C,320542,0.0
2014-05-10,Whse_C,0,0.0
2014-05-11,Whse_C,0,0.0
2014-05-12,Whse_C,139765,0.0
2014-05-13,Whse_C,548497,0.0
2014-05-14,Whse_C,939711,0.0
2014-05-15,Whse_C,662324,0.0
2014-05-16,Whse_C,647186,0.0
2014-05-17,Whse_C,0,0.0
2014-05-18,Whse_C,0,0.0
2014-05-19,Whse_C,40682,0.0
2014-05-20,Whse_C,393752,0.0
2014-05-21,Whse_C,2511555,0.0
2014-05-22,Whse_C,340714,0.0
2014-05-23,Whse_C,131142,0.0
2014-05-24,Whse_C,0,0.0
2014-05-25,Whse_C,0,0.0
2014-05-26,Whse_C,75623,1.0
2014-05-27,Whse_C,801236,0.0
2014-05-28,Whse_C,299130,0.0
2014-05-29,Whse_C,527003,0.0
2014-05-30,Whse_C,31745,0.0
2014-05-31,Whse_C,0,0.0
2014-06-01,Whse_C,0,0.0
2014-06-02,Whse_C,500,0.0
2014-06-03,Whse_C,626581,0.0
2014-06-04,Whse_C,337982,0.0
2014-06-05,Whse_C,2678610,0.0
2014-06-06,Whse_C,205730,0.0
2014-06-07,Whse_C,0,0.0
2014-06-08,Whse_C,0,0.0
2014-06-09,Whse_C,798541,0.0
2014-06-10,Whse_C,315884,0.0
2014-06-11,Whse_C,828330,0.0
2014-06-12,Whse_C,1879283,0.0
2014-06-13,Whse_C,1735643,0.0
2014-06-14,Whse_C,0,0.0
2014-06-15,Whse_C,0,0.0
2014-06-16,Whse_C,751232,0.0
2014-06-17,Whse_C,236165,0.0
2014-06-18,Whse_C,285764,0.0
2014-06-19,Whse_C,207833,1.0
2014-06-20,Whse_C,153551,0.0
2014-06-21,Whse_C,0,0.0
2014-06-22,Whse_C,0,0.0
2014-06-23,Whse_C,185753,0.0
2014-06-24,Whse_C,265059,0.0
2014-06-25,Whse_C,581964,0.0
2014-06-26,Whse_C,414184,0.0
2014-06-27,Whse_C,134351,0.0
2014-06-28,Whse_C,0,0.0
2014-06-29,Whse_C,0,0.0
2014-06-30,Whse_C,244763,0.0
2014-07-01,Whse_C,255211,0.0
2014-07-02,Whse_C,205382,0.0
2014-07-03,Whse_C,589954,0.0
2014-07-04,Whse_C,14682,1.0
2014-07-05,Whse_C,0,0.0
2014-07-06,Whse_C,0,0.0
2014-07-07,Whse_C,500522,0.0
2014-07-08,Whse_C,197310,0.0
2014-07-09,Whse_C,937936,0.0
2014-07-10,Whse_C,231037,0.0
2014-07-11,Whse_C,673059,0.0
2014-07-12,Whse_C,0,0.0
2014-07-13,Whse_C,0,0.0
2014-07-14,Whse_C,521724,0.0
2014-07-15,Whse_C,1946722,0.0
2014-07-16,Whse_C,480300,0.0
2014-07-17,Whse_C,558811,0.0
2014-07-18,Whse_C,915516,0.0
2014-07-19,Whse_C,0,0.0
2014-07-20,Whse_C,0,0.0
2014-07-21,Whse_C,343104,0.0
2014-07-22,Whse_C,2006218,0.0
2014-07-23,Whse_C,442112,0.0
2014-07-24,Whse_C,257265,0.0
2014-07-25,Whse_C,143082,0.0
2014-07-26,Whse_C,0,0.0
2014-07-27,Whse_C,0,0.0
2014-07-28,Whse_C,82044,0.0
2014-07-29,Whse_C,464242,0.0
2014-07-30,Whse_C,2186242,0.0
2014-07-31,Whse_C,200172,0.0
2014-08-01,Whse_C,366967,0.0
2014-08-02,Whse_C,0,0.0
2014-08-03,Whse_C,0,0.0
2014-08-04,Whse_C,549997,0.0
2014-08-05,Whse_C,93072,0.0
2014-08-06,Whse_C,50177,0.0
2014-08-07,Whse_C,600654,0.0
2014-08-08,Whse_C,467840,0.0
2014-08-09,Whse_C,0,0.0
2014-08-10,Whse_C,0,0.0
2014-08-11,Whse_C,177271,0.0
2014-08-12,Whse_C,312983,0.0
2014-08-13,Whse_C,169913,0.0
2014-08-14,Whse_C,128749,0.0
2014-08-15,Whse_C,219455,0.0
2014-08-16,Whse_C,0,0.0
2014-08-17,Whse_C,0,0.0
2014-08-18,Whse_C,169613,0.0
2014-08-19,Whse_C,656819,0.0
2014-08-20,Whse_C,607890,0.0
2014-08-21,Whse_C,103462,0.0
2014-08-22,Whse_C,323600,0.0
2014-08-23,Whse_C,0,0.0
2014-08-24,Whse_C,0,0.0
2014-08-25,Whse_C,736420,0.0
2014-08-26,Whse_C,358914,0.0
2014-08-27,Whse_C,163531,0.0
2014-08-28,Whse_C,395888,0.0
2014-08-29,Whse_C,517176,0.0
2014-08-30,Whse_C,0,1.0
2014-08-31,Whse_C,0,1.0
2014-09-01,Whse_C,397095,1.0
2014-09-02,Whse_C,347970,0.0
2014-09-03,Whse_C,476527,0.0
2014-09-04,Whse_C,342384,0.0
2014-09-05,Whse_C,455016,0.0
2014-09-06,Whse_C,0,0.0
2014-09-07,Whse_C,0,0.0
2014-09-08,Whse_C,2000,0.0
2014-09-09,Whse_C,1427577,0.0
2014-09-10,Whse_C,50525,0.0
2014-09-11,Whse_C,11132,0.0
2014-09-12,Whse_C,405638,0.0
2014-09-13,Whse_C,0,0.0
2014-09-14,Whse_C,0,0.0
2014-09-15,Whse_C,416631,0.0
2014-09-16,Whse_C,1252713,0.0
2014-09-17,Whse_C,715524,0.0
2014-09-18,Whse_C,399495,0.0
2014-09-19,Whse_C,197845,0.0
2014-09-20,Whse_C,0,0.0
2014-09-21,Whse_C,0,0.0
2014-09-22,Whse_C,353097,0.0
2014-09-23,Whse_C,301057,0.0
2014-09-24,Whse_C,81618,0.0
2014-09-25,Whse_C,547512,0.0
2014-09-26,Whse_C,335044,0.0
2014-09-27,Whse_C,0,0.0
2014-09-28,Whse_C,0,0.0
2014-09-29,Whse_C,380580,0.0
2014-09-30,Whse_C,378639,0.0
2014-10-01,Whse_C,0,0.0
2014-10-02,Whse_C,0,0.0
2014-10-03,Whse_C,0,0.0
2014-10-04,Whse_C,0,0.0
2014-10-05,Whse_C,0,0.0
2014-10-06,Whse_C,0,0.0
2014-10-07,Whse_C,0,0.0
2014-10-08,Whse_C,357585,0.0
2014-10-09,Whse_C,914304,0.0
2014-10-10,Whse_C,486059,0.0
2014-10-11,Whse_C,0,0.0
2014-10-12,Whse_C,0,0.0
2014-10-13,Whse_C,693469,1.0
2014-10-14,Whse_C,352881,0.0
2014-10-15,Whse_C,548067,0.0
2014-10-16,Whse_C,491433,0.0
2014-10-17,Whse_C,210436,0.0
2014-10-18,Whse_C,100000,0.0
2014-10-19,Whse_C,0,0.0
2014-10-20,Whse_C,967437,0.0
2014-10-21,Whse_C,577092,0.0
2014-10-22,Whse_C,343297,0.0
2014-10-23,Whse_C,374177,0.0
2014-10-24,Whse_C,849417,0.0
2014-10-25,Whse_C,0,0.0
2014-10-26,Whse_C,0,0.0
2014-10-27,Whse_C,754627,0.0
2014-10-28,Whse_C,234371,0.0
2014-10-29,Whse_C,497670,0.0
2014-10-30,Whse_C,269078,0.0
2014-10-31,Whse_C,134355,0.0
2014-11-01,Whse_C,0,0.0
2014-11-02,Whse_C,0,0.0
2014-11-03,Whse_C,352926,0.0
2014-11-04,Whse_C,84187,0.0
2014-11-05,Whse_C,1393475,0.0
2014-11-06,Whse_C,133224,0.0
2014-11-07,Whse_C,360044,0.0
2014-11-08,Whse_C,0,0.0
2014-11-09,Whse_C,63500,0.0
2014-11-10,Whse_C,382410,0.0
2014-11-11,Whse_C,94400,1.0
2014-11-12,Whse_C,335980,0.0
2014-11-13,Whse_C,904296,0.0
2014-11-14,Whse_C,314409,0.0
2014-11-15,Whse_C,0,0.0
2014-11-16,Whse_C,0,0.0
2014-11-17,Whse_C,514962,0.0
2014-11-18,Whse_C,713413,0.0
2014-11-19,Whse_C,394195,0.0
2014-11-20,Whse_C,249948,0.0
2014-11-21,Whse_C,64391,0.0
2014-11-22,Whse_C,0,0.0
2014-11-23,Whse_C,0,0.0
2014-11-24,Whse_C,1003636,0.0
2014-11-25,Whse_C,609317,0.0
2014-11-26,Whse_C,197750,1.0
2014-11-27,Whse_C,344735,1.0
2014-11-28,Whse_C,340708,0.0
2014-11-29,Whse_C,0,0.0
2014-11-30,Whse_C,0,0.0
2014-12-01,Whse_C,339385,0.0
2014-12-02,Whse_C,99448,0.0
2014-12-03,Whse_C,361704,0.0
2014-12-04,Whse_C,1212047,0.0
2014-12-05,Whse_C,117753,0.0
2014-12-06,Whse_C,0,0.0
2014-12-07,Whse_C,100000,0.0
2014-12-08,Whse_C,363801,0.0
2014-12-09,Whse_C,486739,0.0
2014-12-10,Whse_C,1140925,0.0
2014-12-11,Whse_C,332718,0.0
2014-12-12,Whse_C,552431,0.0
2014-12-13,Whse_C,0,0.0
2014-12-14,Whse_C,0,0.0
2014-12-15,Whse_C,550761,0.0
2014-12-16,Whse_C,253061,0.0
2014-12-17,Whse_C,203801,0.0
2014-12-18,Whse_C,145789,0.0
2014-12-19,Whse_C,147361,0.0
2014-12-20,Whse_C,0,0.0
2014-12-21,Whse_C,0,0.0
2014-12-22,Whse_C,221783,0.0
2014-12-23,Whse_C,100696,0.0
2014-12-24,Whse_C,663905,1.0
2014-12-25,Whse_C,1058933,1.0
2014-12-26,Whse_C,119804,0.0
2014-12-27,Whse_C,0,0.0
2014-12-28,Whse_C,0,0.0
2014-12-29,Whse_C,353819,0.0
2014-12-30,Whse_C,381040,0.0
2014-12-31,Whse_C,492367,1.0
2015-01-01,Whse_C,0,1.0
2015-01-02,Whse_C,75489,0.0
2015-01-03,Whse_C,0,0.0
2015-01-04,Whse_C,327300,0.0
2015-01-05,Whse_C,1017897,0.0
2015-01-06,Whse_C,1342779,0.0
2015-01-07,Whse_C,356522,0.0
2015-01-08,Whse_C,451150,0.0
2015-01-09,Whse_C,345196,0.0
2015-01-10,Whse_C,0,0.0
2015-01-11,Whse_C,0,0.0
2015-01-12,Whse_C,245373,0.0
2015-01-13,Whse_C,440230,0.0
2015-01-14,Whse_C,557279,0.0
2015-01-15,Whse_C,517917,0.0
2015-01-16,Whse_C,257172,0.0
2015-01-17,Whse_C,0,0.0
2015-01-18,Whse_C,0,0.0
2015-01-19,Whse_C,113404,1.0
2015-01-20,Whse_C,393141,0.0
2015-01-21,Whse_C,561983,0.0
2015-01-22,Whse_C,969725,0.0
2015-01-23,Whse_C,415189,0.0
2015-01-24,Whse_C,0,0.0
2015-01-25,Whse_C,0,0.0
2015-01-26,Whse_C,431346,0.0
2015-01-27,Whse_C,1040882,0.0
2015-01-28,Whse_C,534591,0.0
2015-01-29,Whse_C,467572,0.0
2015-01-30,Whse_C,1987795,0.0
2015-01-31,Whse_C,0,0.0
2015-02-01,Whse_C,0,0.0
2015-02-02,Whse_C,831729,0.0
2015-02-03,Whse_C,99445,0.0
2015-02-04,Whse_C,1078670,0.0
2015-02-05,Whse_C,371353,0.0
2015-02-06,Whse_C,623466,0.0
2015-02-07,Whse_C,0,0.0
2015-02-08,Whse_C,0,0.0
2015-02-09,Whse_C,342551,0.0
2015-02-10,Whse_C,550275,0.0
2015-02-11,Whse_C,362768,0.0
2015-02-12,Whse_C,329416,0.0
2015-02-13,Whse_C,358881,0.0
2015-02-14,Whse_C,0,1.0
2015-02-15,Whse_C,0,0.0
2015-02-16,Whse_C,404096,1.0
2015-02-17,Whse_C,16325,0.0
2015-02-18,Whse_C,30000,0.0
2015-02-19,Whse_C,0,0.0
2015-02-20,Whse_C,8,0.0
2015-02-21,Whse_C,0,0.0
2015-02-22,Whse_C,0,0.0
2015-02-23,Whse_C,0,0.0
2015-02-24,Whse_C,0,0.0
2015-02-25,Whse_C,961186,0.0
2015-02-26,Whse_C,42515,0.0
2015-02-27,Whse_C,175636,0.0
2015-02-28,Whse_C,0,0.0
2015-03-01,Whse_C,60780,0.0
2015-03-02,Whse_C,158474,0.0
2015-03-03,Whse_C,400264,0.0
2015-03-04,Whse_C,117419,0.0
2015-03-05,Whse_C,192703,0.0
2015-03-06,Whse_C,1095249,0.0
2015-03-07,Whse_C,0,0.0
2015-03-08,Whse_C,0,0.0
2015-03-09,Whse_C,591566,0.0
2015-03-10,Whse_C,728852,0.0
2015-03-11,Whse_C,209051,0.0
2015-03-12,Whse_C,230759,0.0
2015-03-13,Whse_C,187194,0.0
2015-03-14,Whse_C,0,0.0
2015-03-15,Whse_C,2,0.0
2015-03-16,Whse_C,597915,0.0
2015-03-17,Whse_C,269941,0.0
2015-03-18,Whse_C,490135,0.0
2015-03-19,Whse_C,216132,0.0
2015-03-20,Whse_C,303752,0.0
2015-03-21,Whse_C,0,0.0
2015-03-22,Whse_C,0,0.0
2015-03-23,Whse_C,892176,0.0
2015-03-24,Whse_C,708686,0.0
2015-03-25,Whse_C,1326274,0.0
2015-03-26,Whse_C,202194,0.0
2015-03-27,Whse_C,1030663,0.0
2015-03-28,Whse_C,0,0.0
2015-03-29,Whse_C,0,0.0
2015-03-30,Whse_C,334754,0.0
2015-03-31,Whse_C,23761,0.0
2015-04-01,Whse_C,1597356,0.0
2015-04-02,Whse_C,603968,0.0
2015-04-03,Whse_C,449066,0.0
2015-04-04,Whse_C,0,0.0
2015-04-05,Whse_C,400,1.0
2015-04-06,Whse_C,0,0.0
2015-04-07,Whse_C,80794,0.0
2015-04-08,Whse_C,1400,0.0
2015-04-09,Whse_C,246520,0.0
2015-04-10,Whse_C,354714,0.0
2015-04-11,Whse_C,0,0.0
2015-04-12,Whse_C,0,1.0
2015-04-13,Whse_C,351827,0.0
2015-04-14,Whse_C,341053,0.0
2015-04-15,Whse_C,293522,0.0
2015-04-16,Whse_C,185724,0.0
2015-04-17,Whse_C,323014,0.0
2015-04-18,Whse_C,0,0.0
2015-04-19,Whse_C,0,0.0
2015-04-20,Whse_C,1097868,0.0
2015-04-21,Whse_C,197376,0.0
2015-04-22,Whse_C,541955,0.0
2015-04-23,Whse_C,526441,0.0
2015-04-24,Whse_C,140232,0.0
2015-04-25,Whse_C,0,0.0
2015-04-26,Whse_C,0,0.0
2015-04-27,Whse_C,158963,0.0
2015-04-28,Whse_C,155146,0.0
2015-04-29,Whse_C,706032,0.0
2015-04-30,Whse_C,2690810,0.0
2015-05-01,Whse_C,0,0.0
2015-05-02,Whse_C,0,0.0
2015-05-03,Whse_C,0,0.0
2015-05-04,Whse_C,168600,0.0
2015-05-05,Whse_C,412222,0.0
2015-05-06,Whse_C,718979,0.0
2015-05-07,Whse_C,882611,0.0
2015-05-08,Whse_C,353459,0.0
2015-05-09,Whse_C,0,0.0
2015-05-10,Whse_C,276915,0.0
2015-05-11,Whse_C,146493,0.0
2015-05-12,Whse_C,28150,0.0
2015-05-13,Whse_C,23540,0.0
2015-05-14,Whse_C,554432,0.0
2015-05-15,Whse_C,414568,0.0
2015-05-16,Whse_C,0,0.0
2015-05-17,Whse_C,0,0.0
2015-05-18,Whse_C,295902,0.0
2015-05-19,Whse_C,1228269,0.0
2015-05-20,Whse_C,424108,0.0
2015-05-21,Whse_C,65737,0.0
2015-05-22,Whse_C,121849,0.0
2015-05-23,Whse_C,0,0.0
2015-05-24,Whse_C,0,0.0
2015-05-25,Whse_C,451027,1.0
2015-05-26,Whse_C,1250572,0.0
2015-05-27,Whse_C,191553,0.0
2015-05-28,Whse_C,513997,0.0
2015-05-29,Whse_C,325932,0.0
2015-05-30,Whse_C,0,0.0
2015-05-31,Whse_C,0,0.0
2015-06-01,Whse_C,503782,0.0
2015-06-02,Whse_C,19957,0.0
2015-06-03,Whse_C,117346,0.0
2015-06-04,Whse_C,181620,0.0
2015-06-05,Whse_C,357155,0.0
2015-06-06,Whse_C,0,0.0
2015-06-07,Whse_C,0,0.0
2015-06-08,Whse_C,512306,0.0
2015-06-09,Whse_C,466291,0.0
2015-06-10,Whse_C,439449,0.0
2015-06-11,Whse_C,604827,0.0
2015-06-12,Whse_C,374669,0.0
2015-06-13,Whse_C,0,0.0
2015-06-14,Whse_C,0,0.0
2015-06-15,Whse_C,1809060,0.0
2015-06-16,Whse_C,1115780,0.0
2015-06-17,Whse_C,374322,0.0
2015-06-18,Whse_C,110035,0.0
2015-06-19,Whse_C,596503,1.0
2015-06-20,Whse_C,0,0.0
2015-06-21,Whse_C,0,0.0
2015-06-22,Whse_C,0,0.0
2015-06-23,Whse_C,877649,0.0
2015-06-24,Whse_C,484896,0.0
2015-06-25,Whse_C,335636,0.0
2015-06-26,Whse_C,487971,0.0
2015-06-27,Whse_C,0,0.0
2015-06-28,Whse_C,0,0.0
2015-06-29,Whse_C,724932,0.0
2015-06-30,Whse_C,312932,0.0
2015-07-01,Whse_C,1035526,0.0
2015-07-02,Whse_C,306337,0.0
2015-07-03,Whse_C,410376,0.0
2015-07-04,Whse_C,0,1.0
2015-07-05,Whse_C,0,0.0
2015-07-06,Whse_C,427964,0.0
2015-07-07,Whse_C,823696,0.0
2015-07-08,Whse_C,471743,0.0
2015-07-09,Whse_C,447230,0.0
2015-07-10,Whse_C,553329,0.0
2015-07-11,Whse_C,0,0.0
2015-07-12,Whse_C,0,0.0
2015-07-13,Whse_C,795629,0.0
2015-07-14,Whse_C,1308058,0.0
2015-07-15,Whse_C,272985,0.0
2015-07-16,Whse_C,437277,0.0
2015-07-17,Whse_C,576476,0.0
2015-07-18,Whse_C,0,0.0
2015-07-19,Whse_C,0,0.0
2015-07-20,Whse_C,286562,0.0
2015-07-21,Whse_C,242118,0.0
2015-07-22,Whse_C,60918,0.0
2015-07-23,Whse_C,1070554,0.0
2015-07-24,Whse_C,287389,0.0
2015-07-25,Whse_C,0,0.0
2015-07-26,Whse_C,0,0.0
2015-07-27,Whse_C,275113,0.0
2015-07-28,Whse_C,580826,0.0
2015-07-29,Whse_C,144861,0.0
2015-07-30,Whse_C,139016,0.0
2015-07-31,Whse_C,163111,0.0
2015-08-01,Whse_C,0,0.0
2015-08-02,Whse_C,312,0.0
2015-08-03,Whse_C,1234199,0.0
2015-08-04,Whse_C,194914,0.0
2015-08-05,Whse_C,167815,0.0
2015-08-06,Whse_C,172098,0.0
2015-08-07,Whse_C,137609,0.0
2015-08-08,Whse_C,0,0.0
2015-08-09,Whse_C,0,0.0
2015-08-10,Whse_C,362970,0.0
2015-08-11,Whse_C,309087,0.0
2015-08-12,Whse_C,211215,0.0
2015-08-13,Whse_C,304158,0.0
2015-08-14,Whse_C,439929,0.0
2015-08-15,Whse_C,30000,0.0
2015-08-16,Whse_C,0,0.0
2015-08-17,Whse_C,170300,0.0
2015-08-18,Whse_C,95111,0.0
2015-08-19,Whse_C,335149,0.0
2015-08-20,Whse_C,1382278,0.0
2015-08-21,Whse_C,408712,0.0
2015-08-22,Whse_C,0,0.0
2015-08-23,Whse_C,0,0.0
2015-08-24,Whse_C,1082908,0.0
2015-08-25,Whse_C,196491,0.0
2015-08-26,Whse_C,668792,0.0
2015-08-27,Whse_C,97118,0.0
2015-08-28,Whse_C,78714,0.0
2015-08-29,Whse_C,0,0.0
2015-08-30,Whse_C,0,0.0
2015-08-31,Whse_C,488645,0.0
2015-09-01,Whse_C,316085,0.0
2015-09-02,Whse_C,654997,0.0
2015-09-03,Whse_C,152272,0.0
2015-09-04,Whse_C,30000,0.0
2015-09-05,Whse_C,0,1.0
2015-09-06,Whse_C,850000,1.0
2015-09-07,Whse_C,1391772,1.0
2015-09-08,Whse_C,448750,0.0
2015-09-09,Whse_C,536617,0.0
2015-09-10,Whse_C,1327060,0.0
2015-09-11,Whse_C,219725,0.0
2015-09-12,Whse_C,0,0.0
2015-09-13,Whse_C,0,0.0
2015-09-14,Whse_C,399997,0.0
2015-09-15,Whse_C,245406,0.0
2015-09-16,Whse_C,294570,0.0
2015-09-17,Whse_C,388929,0.0
2015-09-18,Whse_C,295221,0.0
2015-09-19,Whse_C,0,0.0
2015-09-20,Whse_C,300500,0.0
2015-09-21,Whse_C,127556,0.0
2015-09-22,Whse_C,336370,0.0
2015-09-23,Whse_C,241050,0.0
2015-09-24,Whse_C,705070,0.0
2015-09-25,Whse_C,2154422,0.0
2015-09-26,Whse_C,0,0.0
2015-09-27,Whse_C,0,0.0
2015-09-28,Whse_C,373804,0.0
2015-09-29,Whse_C,555212,0.0
2015-09-30,Whse_C,633281,0.0
2015-10-01,Whse_C,0,0.0
2015-10-02,Whse_C,0,0.0
2015-10-03,Whse_C,0,0.0
2015-10-04,Whse_C,0,0.0
2015-10-05,Whse_C,0,0.0
2015-10-06,Whse_C,0,0.0
2015-10-07,Whse_C,0,0.0
2015-10-08,Whse_C,823307,0.0
2015-10-09,Whse_C,66200,0.0
2015-10-10,Whse_C,350000,0.0
2015-10-11,Whse_C,0,0.0
2015-10-12,Whse_C,615523,1.0
2015-10-13,Whse_C,159184,0.0
2015-10-14,Whse_C,947175,0.0
2015-10-15,Whse_C,530614,0.0
2015-10-16,Whse_C,819225,0.0
2015-10-17,Whse_C,0,0.0
2015-10-18,Whse_C,0,0.0
2015-10-19,Whse_C,451432,0.0
2015-10-20,Whse_C,738250,0.0
2015-10-21,Whse_C,156039,0.0
2015-10-22,Whse_C,477546,0.0
2015-10-23,Whse_C,377213,0.0
2015-10-24,Whse_C,0,0.0
2015-10-25,Whse_C,51600,0.0
2015-10-26,Whse_C,193503,0.0
2015-10-27,Whse_C,1157424,0.0
2015-10-28,Whse_C,398480,0.0
2015-10-29,Whse_C,82754,0.0
2015-10-30,Whse_C,415393,0.0
2015-10-31,Whse_C,13050,0.0
2015-11-01,Whse_C,1400,0.0
2015-11-02,Whse_C,695065,0.0
2015-11-03,Whse_C,405053,0.0
2015-11-04,Whse_C,683133,0.0
2015-11-05,Whse_C,181049,0.0
2015-11-06,Whse_C,710571,0.0
2015-11-07,Whse_C,0,0.0
2015-11-08,Whse_C,100000,0.0
2015-11-09,Whse_C,741144,0.0
2015-11-10,Whse_C,481018,0.0
2015-11-11,Whse_C,1607186,1.0
2015-11-12,Whse_C,191335,0.0
